DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Total_Sub_metering,cluster
2007-02-25,0.3484305555555556,0.07898333333333334,241.6815486111111,1.462222222222222,1989.0,0
2007-02-26,0.3947805555555556,0.07519444444444444,241.27359027777777,1.658888888888889,3161.0,0
2007-02-27,0.35979999999999995,0.07861388888888889,242.94427083333332,1.5245833333333334,2238.0,0
2007-02-28,0.36164861111111113,0.07873055555555555,242.15959027777777,1.5284722222222222,2313.0,0
2007-03-01,0.3594194444444444,0.07474166666666666,241.3214027777778,1.508888888888889,2296.0,0
2007-03-02,0.35811666666666664,0.0743111111111111,240.59159722222225,1.5068055555555557,2309.0,0
2007-03-03,0.5688347222222222,0.09374444444444444,241.28808333333336,2.401111111111111,4944.0,0
2007-03-04,1.4518749999999998,0.12200138888888888,240.0297986111111,6.158194444444444,19595.0,2
2007-03-05,1.8474527777777776,0.14302499999999999,240.03090972222222,7.840277777777778,27862.0,2
2007-03-06,0.865625,0.12926944444444444,240.98806944444445,3.6956944444444444,6440.0,0
2007-03-07,1.6494486111111113,0.11888888888888888,240.3235625,6.935,21350.0,2
2007-03-08,1.0917583333333334,0.13014166666666666,240.66542361111112,4.665138888888889,12220.0,0
2007-03-09,0.8837583333333334,0.08280416666666666,240.88846527777778,3.73125,10069.0,0
2007-03-10,1.7254944444444444,0.16911666666666667,239.80283333333335,7.341944444444445,20531.0,2
2007-03-11,2.417108333333333,0.12039861111111111,240.00729166666667,10.121527777777779,17730.0,2
2007-03-12,1.3546305555555556,0.0933486111111111,240.55871527777776,5.728472222222222,16597.0,2
2007-03-13,0.8959333333333334,0.08799861111111111,240.89796527777779,3.8056944444444443,10532.0,0
2007-03-14,1.2453916666666667,0.10939027777777777,240.77729166666666,5.2675,12572.0,0
2007-03-15,1.3088986111111112,0.11064305555555555,240.28049305555552,5.523194444444444,14299.0,2
2007-03-16,1.1819819444444446,0.09042222222222222,239.52713194444445,4.992361111111111,11080.0,0
2007-03-17,1.4083958333333333,0.08824166666666666,238.22465277777778,5.946111111111111,14842.0,2
2007-03-18,1.6465597222222221,0.1676736111111111,241.04781944444443,7.007916666666667,19789.0,2
2007-03-19,1.4948041666666667,0.10053055555555557,240.49709027777777,6.281944444444444,18452.0,2
2007-03-20,1.4487694444444446,0.11449305555555556,240.8156388888889,6.151249999999999,17837.0,2
2007-03-21,1.487563888888889,0.09918750000000001,240.98664583333334,6.237222222222223,18333.0,2
2007-03-22,1.010401388888889,0.07904583333333333,241.76352777777777,4.223055555555556,11551.0,0
2007-03-23,0.9090333333333334,0.08297777777777778,241.64547916666666,3.80375,10273.0,0
2007-03-24,2.0614097222222223,0.13265555555555555,239.70447222222222,8.703333333333333,25886.0,2
2007-03-25,2.318362751911049,0.16398332175121613,240.0327588603197,9.722307157748435,17588.0,2
2007-03-26,0.9833902777777779,0.11178194444444445,241.3368125,4.183055555555556,10528.0,0
2007-03-27,0.7674583333333334,0.10536527777777778,240.60197916666664,3.296527777777778,6716.0,0
2007-03-28,1.6207625,0.13647083333333335,240.4446111111111,6.854583333333333,23537.0,2
2007-03-29,1.1044486111111111,0.13798333333333332,240.5366875,4.676805555555556,12346.0,0
2007-03-30,0.9738847222222222,0.12578333333333333,241.03922916666667,4.189583333333333,9779.0,0
2007-03-31,2.4371597222222223,0.16076666666666667,239.26077083333334,10.264722222222222,28009.0,2
2007-04-01,1.9346888888888887,0.1406611111111111,240.02448611111112,8.149444444444445,29539.0,2
2007-04-02,1.3616513888888888,0.12106666666666667,240.46011805555557,5.71263888888889,19366.0,2
2007-04-03,1.1408472222222221,0.11719444444444443,240.50495833333335,4.84625,12309.0,0
2007-04-04,1.4249083333333332,0.11966527777777779,240.33178472222224,5.98625,18602.0,2
2007-04-05,1.2806097222222221,0.16981805555555557,241.1731041666667,5.491527777777778,15886.0,2
2007-04-06,1.111902777777778,0.09945416666666666,241.18445138888887,4.688611111111111,14632.0,0
2007-04-07,1.079113888888889,0.09634027777777777,240.37859027777776,4.564583333333333,10161.0,0
2007-04-08,1.1172333333333333,0.0943625,240.34918055555556,4.719861111111111,4030.0,0
2007-04-09,0.6950833333333333,0.1111875,240.55048611111113,2.974583333333333,6982.0,0
2007-04-10,0.5398361111111112,0.10343055555555555,240.8137013888889,2.347361111111111,3523.0,0
2007-04-11,0.6163069444444444,0.13364305555555556,241.1548263888889,2.61875,7533.0,0
2007-04-12,0.37340694444444444,0.10264722222222224,240.25606249999998,1.5979166666666667,2359.0,0
2007-04-13,0.3826541666666667,0.10530555555555554,240.05048611111113,1.6433333333333333,2546.0,0
2007-04-14,0.38490833333333335,0.1080625,240.31314583333332,1.6513888888888888,2586.0,0
2007-04-15,0.5042805555555555,0.11912777777777779,240.23668750000002,2.1865277777777776,3919.0,0
2007-04-16,0.6613819444444444,0.12921805555555557,240.6571388888889,2.8724999999999996,6913.0,0
2007-04-17,0.8498152777777778,0.15163472222222224,240.19566666666668,3.6908333333333334,8120.0,0
2007-04-18,0.6932263888888889,0.11473888888888888,240.14677777777777,2.9954166666666664,5364.0,0
2007-04-19,0.7143458333333332,0.10393055555555555,240.42984027777777,3.055833333333333,8086.0,0
2007-04-20,0.5712361111111112,0.10114305555555557,240.13289583333332,2.494861111111111,4928.0,0
2007-04-21,1.162261111111111,0.14767916666666667,239.21323611111112,5.035694444444444,18167.0,2
2007-04-22,1.5511902777777777,0.1855513888888889,239.60888194444442,6.688472222222222,17653.0,2
2007-04-23,0.7323375,0.09419444444444444,237.23564583333334,3.264166666666666,7913.0,1
2007-04-24,0.716736111111111,0.09393333333333334,235.3449236111111,3.1448611111111116,8332.0,1
2007-04-25,0.8778902777777778,0.11439999999999999,234.94111111111113,3.858055555555556,10281.0,1
2007-04-26,0.8857402777777778,0.11361527777777777,234.7872986111111,3.92375,10332.0,1
2007-04-27,0.7599527777777778,0.11245,235.21616666666668,3.3125,7073.0,1
2007-04-28,1.0827619047619048,0.1361904761904762,233.98619047619047,4.6380952380952385,18.0,1
2007-04-30,0.73059375,0.12451041666666668,234.87003472222224,3.239236111111111,2845.0,1
2007-05-01,1.1554569444444445,0.12611666666666668,234.6787013888889,5.073333333333333,13546.0,1
2007-05-02,0.6968652777777777,0.11117500000000001,235.58207638888888,3.1415277777777777,5251.0,1
2007-05-03,0.7571097222222223,0.10482083333333334,235.1348888888889,3.307638888888889,11467.0,1
2007-05-04,0.6931444444444445,0.12134722222222223,235.71019444444443,3.0780555555555553,6787.0,1
2007-05-05,1.0854527777777778,0.12090416666666667,235.03502083333333,4.736111111111111,16709.0,1
2007-05-06,1.4597944444444444,0.12662222222222222,234.4096527777778,6.409027777777778,14259.0,1
2007-05-07,1.1414333333333333,0.11730416666666667,234.5369722222222,4.980972222222222,15314.0,1
2007-05-08,1.2425638888888888,0.12611944444444445,234.9062361111111,5.356388888888889,15369.0,1
2007-05-09,1.1567611111111111,0.12741944444444445,234.8737222222222,5.056111111111111,18123.0,1
2007-05-10,0.4915861111111111,0.11688472222222222,235.79625694444442,2.2068055555555555,4741.0,1
2007-05-11,0.6799680555555555,0.09173333333333333,235.22975694444443,3.027638888888889,7888.0,1
2007-05-12,1.0010875000000001,0.14525833333333332,234.72290277777776,4.360555555555555,13730.0,1
2007-05-13,1.1352347222222223,0.15324305555555554,235.7087083333333,4.969166666666667,14984.0,1
2007-05-14,1.0192930555555555,0.2073277777777778,235.69006944444445,4.574166666666667,11110.0,1
2007-05-15,0.62805,0.07720972222222222,235.61199305555556,2.7333333333333334,5726.0,1
2007-05-16,1.1756555555555555,0.09437083333333333,235.26081250000001,5.071805555555556,17046.0,1
2007-05-17,0.8554277777777778,0.09110277777777777,235.86845833333334,3.720972222222222,10774.0,1
2007-05-18,1.1330069444444444,0.11892916666666667,235.9945972222222,4.876666666666666,15299.0,1
2007-05-19,0.9926680555555556,0.11656805555555556,234.94472222222223,4.319305555555555,12235.0,1
2007-05-20,1.3668944444444444,0.13023055555555557,235.34811805555555,5.941527777777777,14764.0,1
2007-05-21,0.7778208333333333,0.08144444444444444,234.6919097222222,3.338611111111111,9528.0,1
2007-05-22,0.7867027777777779,0.089525,235.48057638888892,3.3998611111111114,8881.0,1
2007-05-23,1.0173166666666666,0.11519305555555555,234.81249305555554,4.3975,12867.0,1
2007-05-24,0.8016583333333333,0.0941388888888889,235.5460625,3.462083333333333,9817.0,1
2007-05-25,1.1209861111111112,0.12124166666666666,234.44720138888886,4.863472222222222,15185.0,1
2007-05-26,1.0501722222222223,0.12100000000000001,235.0698888888889,4.562777777777778,13755.0,1
2007-05-27,1.4957,0.15270416666666667,234.90843750000002,6.5065277777777775,20344.0,2
2007-05-28,1.1371305555555555,0.10493055555555555,234.90657638888888,4.921944444444445,14613.0,1
2007-05-29,0.7370416666666666,0.07864166666666667,235.6943472222222,3.2072222222222218,6239.0,1
2007-05-30,1.1179625,0.10212361111111111,234.83139583333335,4.8284722222222225,16002.0,1
2007-05-31,0.6517708333333333,0.08999027777777778,235.09652777777777,2.7918055555555554,4964.0,1
2007-06-01,0.7261417651146629,0.09950104239054898,235.32332175121613,3.1356497567755386,8147.0,1
2007-06-02,1.0308069444444445,0.11535277777777778,234.4690277777778,4.474027777777778,12854.0,1
2007-06-03,1.4639069444444444,0.12670694444444444,234.762375,6.352916666666667,20848.0,2
2007-06-04,0.6330680555555556,0.15499444444444446,234.7480694444444,2.8222222222222224,6954.0,1
2007-06-05,1.0131194444444445,0.17756388888888888,234.6927638888889,4.465138888888889,11959.0,1
2007-06-06,1.176954829742877,0.1605698401667825,234.62163307852677,5.108825573314802,15821.0,1
2007-06-07,0.6840291666666667,0.11967638888888889,234.47880555555554,2.9823611111111115,5643.0,1
2007-06-08,1.491698611111111,0.1595361111111111,236.19744444444444,6.448194444444444,25619.0,2
2007-06-09,0.7559300998573467,0.16166619115549216,240.70545649072753,3.2562054208273894,8038.0,0
2007-06-10,0.9311194444444444,0.1660361111111111,240.84428472222223,4.005694444444444,12109.0,0
2007-06-11,0.5518430555555556,0.13516250000000002,240.85674999999998,2.4179166666666667,5815.0,0
2007-06-12,0.6380319444444444,0.1502888888888889,240.2248958333333,2.8586111111111108,6255.0,0
2007-06-13,0.643938888888889,0.144625,240.39760416666667,2.8175,7030.0,0
2007-06-14,0.8743638888888889,0.1609,239.84778472222223,3.783333333333333,12523.0,0
2007-06-15,0.687225,0.1748347222222222,240.46438194444445,3.0662499999999997,10827.0,0
2007-06-16,1.4012236111111112,0.21358194444444445,239.50169444444444,5.975,18895.0,2
2007-06-17,1.3521458333333334,0.1665375,240.21918055555554,5.7693055555555555,17896.0,2
2007-06-18,0.47116250000000004,0.1255625,240.77620138888886,2.07875,4770.0,0
2007-06-19,0.5857858136300418,0.13072739916550763,240.26925591098748,2.560778859527121,5865.0,0
2007-06-20,0.7460319444444445,0.1578486111111111,240.15616666666668,3.3068055555555556,9455.0,0
2007-06-21,0.5603791666666667,0.15454583333333333,240.57494444444444,2.500833333333333,7043.0,0
2007-06-22,0.3932597222222222,0.14480972222222224,240.83563194444443,1.807361111111111,4433.0,0
2007-06-23,0.33164305555555557,0.13411111111111113,240.31896527777778,1.5356944444444445,3188.0,0
2007-06-24,0.49628888888888884,0.12455694444444444,241.1322152777778,2.207638888888889,4240.0,0
2007-06-25,0.7445847222222223,0.13699305555555558,240.4222638888889,3.25,10422.0,0
2007-06-26,0.6561861111111111,0.12668055555555555,240.09450694444448,2.877083333333333,7536.0,0
2007-06-27,1.0283513888888889,0.1437486111111111,239.7584097222222,4.429166666666666,16324.0,0
2007-06-28,0.8996097222222222,0.15100416666666666,239.4236666666667,3.8895833333333334,13909.0,0
2007-06-29,0.906322446143155,0.14328978457261987,240.18230020847813,3.9424600416956217,11827.0,0
2007-06-30,0.9273013888888889,0.1308013888888889,240.01161111111108,3.9715277777777778,12217.0,0
2007-07-01,0.7129611111111112,0.11975555555555556,240.06715277777778,3.080694444444444,6395.0,0
2007-07-02,0.67155,0.1228638888888889,240.6718125,2.9277777777777776,9744.0,0
2007-07-03,0.73605,0.1252347222222222,240.1869375,3.2306944444444445,8376.0,0
2007-07-04,0.6968125,0.1759263888888889,240.65963194444444,3.0954166666666665,10179.0,0
2007-07-05,0.7342291666666666,0.17133055555555557,240.44444444444446,3.2331944444444445,7665.0,0
2007-07-06,0.7427250000000001,0.1523263888888889,240.5994513888889,3.2686111111111114,10394.0,0
2007-07-07,0.943198611111111,0.14864166666666667,239.91013888888887,4.034861111111111,14221.0,0
2007-07-08,0.7563055555555555,0.13674999999999998,240.33889583333334,3.289305555555556,9933.0,0
2007-07-09,0.8195541666666666,0.1197375,240.6176458333333,3.51625,10903.0,0
2007-07-10,0.6307805555555556,0.12239166666666666,239.98305555555555,2.786111111111111,6925.0,0
2007-07-11,0.5016333333333333,0.10684444444444444,241.0300347222222,2.1994444444444445,6946.0,0
2007-07-12,0.7427652777777779,0.14520694444444446,240.76461805555556,3.2336111111111108,9998.0,0
2007-07-13,0.5516541666666667,0.14353749999999998,240.85480555555554,2.450833333333333,5060.0,0
2007-07-14,0.8945625,0.17947916666666666,241.29188194444444,3.8940277777777776,12347.0,0
2007-07-15,0.700018320610687,0.17800152671755723,240.5965496183206,3.0916030534351147,7079.0,0
2007-07-16,0.5928291666666666,0.16247222222222224,236.5072361111111,2.6605555555555553,5701.0,1
2007-07-17,0.49974444444444444,0.12228333333333333,234.74125694444442,2.27625,4877.0,1
2007-07-18,0.5257513888888888,0.10869027777777779,231.08822916666665,2.3868055555555556,6208.0,1
2007-07-19,0.47075416666666664,0.12986944444444445,234.26186111111113,2.1438888888888887,4901.0,1
2007-07-20,0.771126388888889,0.15494305555555554,235.56890277777777,3.451666666666666,9294.0,1
2007-07-21,0.7362833333333334,0.1639986111111111,234.25662499999999,3.291527777777778,8696.0,1
2007-07-22,0.9560625434329396,0.15166504517025714,235.96373175816538,4.226546212647672,14790.0,1
2007-07-23,0.6882069444444444,0.09984027777777779,234.50086805555554,3.075972222222222,6882.0,1
2007-07-24,0.5731138888888889,0.07834027777777777,235.36304166666667,2.550972222222222,7206.0,1
2007-07-25,0.32816666666666666,0.0751625,235.6410486111111,1.4793055555555554,2484.0,1
2007-07-26,0.6420138888888889,0.079925,234.94372222222225,2.8381944444444445,8954.0,1
2007-07-27,0.8350791666666666,0.08365,235.55368055555556,3.6233333333333335,9043.0,1
2007-07-28,1.1262930555555557,0.12411805555555555,235.5072361111111,4.941666666666666,17731.0,1
2007-07-29,0.2229972222222222,0.08234444444444444,235.71203472222223,1.0334722222222223,1288.0,1
2007-07-30,0.3241777777777778,0.08992499999999999,235.5302291666667,1.4672222222222224,2528.0,1
2007-07-31,0.5641194444444444,0.10124027777777778,234.9148125,2.5025,6852.0,1
2007-08-01,0.7472431289640592,0.10046229739252996,235.00917547568713,3.253417899929528,11395.0,1
2007-08-02,0.7079277777777778,0.1006625,234.85659027777777,3.087083333333333,7351.0,1
2007-08-03,0.7384472222222223,0.087075,234.4856041666667,3.2072222222222218,10097.0,1
2007-08-04,0.7951319444444445,0.09668472222222223,235.25722222222223,3.4523611111111108,8916.0,1
2007-08-05,0.5465958333333333,0.10503749999999999,235.11527083333334,2.4368055555555554,6816.0,1
2007-08-06,0.75675,0.10724583333333333,234.70274305555557,3.3170833333333336,9081.0,1
2007-08-07,1.0302638888888889,0.0910986111111111,234.55388194444447,4.425972222222222,11647.0,1
2007-08-08,0.7815847222222222,0.08270555555555556,234.512375,3.3805555555555555,11826.0,1
2007-08-09,0.7442222222222222,0.07602361111111111,234.21438888888886,3.272361111111111,11343.0,1
2007-08-10,0.7138958333333333,0.08170555555555556,234.48881250000002,3.1297222222222225,11274.0,1
2007-08-11,0.7580902777777778,0.08039583333333333,234.98018055555556,3.2856944444444443,12429.0,1
2007-08-12,0.8624333333333334,0.08873333333333333,235.6648541666667,3.742777777777778,10861.0,1
2007-08-13,0.8007027777777778,0.09093055555555556,235.21656944444445,3.44875,11670.0,1
2007-08-14,0.6536041666666667,0.09167361111111111,237.07638888888889,2.8541666666666665,7892.0,1
2007-08-15,0.8276805555555555,0.11094722222222222,239.99340972222222,3.5420833333333337,10633.0,0
2007-08-16,0.6656222222222222,0.09134166666666667,239.73765972222222,2.843888888888889,8438.0,0
2007-08-17,0.7013138888888888,0.0884638888888889,240.4940486111111,2.9815277777777776,8013.0,0
2007-08-18,0.24163888888888888,0.08280555555555555,241.27963194444445,1.0788888888888888,1830.0,0
2007-08-19,0.9877041666666667,0.11112361111111112,239.9536666666667,4.2619444444444445,15926.0,0
2007-08-20,0.929751388888889,0.10825,241.30069444444445,3.9633333333333334,15380.0,0
2007-08-21,0.44621944444444445,0.10924166666666667,240.57305555555556,1.961111111111111,3334.0,0
2007-08-22,0.8401444444444445,0.10714444444444446,240.81731944444445,3.57125,12125.0,0
2007-08-23,0.7724388888888888,0.10969027777777779,240.64730555555556,3.330277777777778,8103.0,0
2007-08-24,1.1509478804725504,0.1825517720639333,240.49464211257816,4.938568450312718,15617.0,2
2007-08-25,0.7992222222222223,0.18926944444444443,239.8598263888889,3.55375,12018.0,0
2007-08-26,0.9131291666666667,0.2079083333333333,239.95091666666667,4.012638888888889,10844.0,0
2007-08-27,0.8414791666666667,0.20769722222222223,239.92358333333334,3.6912499999999997,9878.0,0
2007-08-28,0.6923638888888889,0.12577361111111113,239.54987500000001,2.996111111111111,8989.0,0
2007-08-29,0.5194388888888889,0.1218236111111111,240.74499305555554,2.279583333333333,6451.0,0
2007-08-30,0.8350402777777778,0.13267222222222222,240.57317361111112,3.6043055555555554,10623.0,0
2007-08-31,0.8887652777777777,0.1300388888888889,239.98570138888888,3.788472222222222,10604.0,0
2007-09-01,1.1815875,0.20128194444444444,239.35574305555556,5.065416666666667,12799.0,2
2007-09-02,1.1544916666666667,0.16083194444444446,240.04533333333336,5.017222222222222,14036.0,0
2007-09-03,0.7214736111111111,0.1308486111111111,239.62034722222222,3.1306944444444444,8459.0,0
2007-09-04,1.1006555555555555,0.12474027777777778,239.65966666666665,4.755972222222223,16250.0,0
2007-09-05,0.8587305555555554,0.10337777777777778,239.1481597222222,3.697638888888889,10849.0,0
2007-09-06,0.6260236111111112,0.11946250000000001,239.3400486111111,2.752222222222222,7349.0,0
2007-09-07,0.9281222222222223,0.12620694444444444,239.0317013888889,4.007222222222222,13571.0,0
2007-09-08,1.020661111111111,0.12939583333333335,239.73044444444446,4.391944444444444,14304.0,0
2007-09-09,1.1663208333333333,0.14524444444444443,238.92214583333333,5.054027777777778,15855.0,2
2007-09-10,0.7759555555555555,0.1232625,239.3886597222222,3.36375,7143.0,0
2007-09-11,0.6830361111111111,0.10539166666666668,240.07199305555554,2.9520833333333334,7285.0,0
2007-09-12,0.8942805555555555,0.1193013888888889,240.01505555555556,3.86,10972.0,0
2007-09-13,0.7960986111111111,0.11524861111111111,239.3098333333333,3.4644444444444447,7551.0,0
2007-09-14,0.7885208333333333,0.12717083333333334,239.30189583333333,3.444722222222222,7381.0,0
2007-09-15,0.7606333333333333,0.1281013888888889,240.00197222222224,3.278194444444445,7913.0,0
2007-09-16,1.1473777777777778,0.13357777777777777,239.56046527777778,4.96625,15492.0,0
2007-09-17,1.0147125,0.14049583333333332,239.21479861111112,4.413472222222222,13856.0,0
2007-09-18,0.8107777777777778,0.102175,238.26067361111112,3.5127777777777776,9342.0,0
2007-09-19,0.9018638888888889,0.1054125,240.30520833333333,3.8833333333333333,10680.0,0
2007-09-20,0.8718972222222222,0.09229722222222221,239.71498611111113,3.720972222222222,11541.0,0
2007-09-21,0.8602638888888888,0.10613472222222223,239.38146527777778,3.732638888888889,12191.0,0
2007-09-22,0.8167861111111111,0.12738333333333332,239.48303472222221,3.515138888888889,9943.0,0
2007-09-23,0.9847013888888889,0.16873194444444445,239.50043055555554,4.28,12142.0,0
2007-09-24,0.9406458333333333,0.13723888888888888,238.60060416666667,4.078749999999999,12819.0,0
2007-09-25,1.2252375,0.09033194444444445,238.0996111111111,5.206388888888889,12989.0,0
2007-09-26,1.267221140472879,0.11726564673157162,239.42456884561892,5.3770514603616135,16134.0,2
2007-09-27,0.9670833333333333,0.10465972222222222,239.56705555555556,4.0777777777777775,9033.0,0
2007-09-28,1.1670125,0.15466527777777778,239.46243055555558,4.994166666666667,14670.0,0
2007-09-29,1.5948069444444444,0.12647361111111113,239.1401111111111,6.7931944444444445,19732.0,2
2007-09-30,1.0529791666666666,0.11360277777777777,240.0647847222222,4.452500000000001,12212.0,0
2007-10-01,1.1950847222222223,0.10189861111111112,239.23991666666666,5.0737499999999995,14089.0,0
2007-10-02,1.526988888888889,0.11238055555555555,238.49379166666665,6.474027777777778,21345.0,2
2007-10-03,0.8892041666666667,0.10954027777777778,239.26106944444444,3.8,9695.0,0
2007-10-04,1.0544847222222222,0.09614444444444445,239.2050763888889,4.454583333333334,12554.0,0
2007-10-05,0.9681194444444445,0.10460833333333333,238.8271111111111,4.089722222222222,9776.0,0
2007-10-06,1.2196111111111112,0.1293,238.38071527777777,5.167638888888889,14853.0,0
2007-10-07,1.4625791666666668,0.10637361111111111,238.8262777777778,6.207916666666667,21639.0,2
2007-10-08,0.7605847222222222,0.08465,239.09654861111113,3.2311111111111113,5502.0,0
2007-10-09,1.172123611111111,0.1109736111111111,238.87914583333333,4.9823611111111115,13471.0,0
2007-10-10,0.8103972222222222,0.09218888888888889,239.4211597222222,3.4886111111111116,7325.0,0
2007-10-11,1.2030874999999999,0.106325,238.4441527777778,5.1090277777777775,10850.0,0
2007-10-12,1.3295166666666667,0.09582222222222223,238.48131250000003,5.667083333333333,17707.0,2
2007-10-13,1.3380055555555557,0.08694722222222222,238.76540972222222,5.700694444444444,13231.0,0
2007-10-14,1.431425,0.1042013888888889,239.1010347222222,6.078749999999999,17550.0,2
2007-10-15,0.8793958333333333,0.08207083333333333,239.29270833333334,3.7219444444444445,9054.0,0
2007-10-16,1.3641958333333333,0.1287597222222222,238.86261805555554,5.823194444444444,17747.0,2
2007-10-17,1.0950902777777778,0.09472222222222222,239.19213194444444,4.6369444444444445,10486.0,0
2007-10-18,1.054534722222222,0.08506944444444445,239.80028472222222,4.43375,11343.0,0
2007-10-19,1.4483666666666668,0.08435972222222222,239.65217361111112,6.103194444444445,16071.0,2
2007-10-20,1.1529486111111111,0.09690555555555556,241.82481944444444,4.814722222222222,15884.0,0
2007-10-21,1.3485694444444445,0.10696388888888889,241.49074305555555,5.701666666666666,15382.0,2
2007-10-22,1.1478444444444444,0.08084027777777777,240.54540277777778,4.805833333333333,13326.0,0
